"source" "target" "weight" "type"
st express 0.0033 undirected
st visa 0.0218 undirected
st femal 0.0233 undirected
st debit 0.0389 undirected
st medic 0.0111 undirected
st set 0.0697 undirected
st level 0.0942 undirected
st seri 0.0096 undirected
st ssn 0.0173 undirected
st sign 0.1789 undirected
st name 0.0161 undirected
st corpor 0.0087 undirected
st store 0.0823 undirected
st locat 0.1759 undirected
st devic 0.0140 undirected
st ship 0.2681 undirected
st shop 0.0532 undirected
st email 0.0617 undirected
st photograph 0.2150 undirected
st registr 0.0098 undirected
st network 0.0026 undirected
st twitter 0.0016 undirected
st ident 0.0145 undirected
st credit 0.0275 undirected
statu number 0.1775 undirected
statu doctor 0.1091 undirected
statu prescript 0.0117 undirected
statu telephon 0.1118 undirected
statu balanc 0.5582 undirected
statu establish 0.0137 undirected
statu profil 0.0391 undirected
statu bill 0.1905 undirected
statu linkedin 0.0544 undirected
statu degre 0.0056 undirected
statu visa 0.1516 undirected
statu digit 0.0273 undirected
statu histori 0.0123 undirected
statu score 0.5538 undirected
statu agenc 0.1957 undirected
statu level 0.0216 undirected
statu mother 0.0197 undirected
statu ssn 0.0631 undirected
statu sign 0.0263 undirected
statu name 0.0651 undirected
statu depend 0.1560 undirected
statu pai 0.0352 undirected
statu corpor 0.0045 undirected
statu children 0.0133 undirected
statu secur 0.1106 undirected
statu account 0.0142 undirected
statu locat 0.0059 undirected
statu ship 0.0277 undirected
statu shop 0.0457 undirected
statu rank 0.0522 undirected
statu social 0.0784 undirected
statu util 0.0852 undirected
statu parent 0.1195 undirected
statu registr 0.0627 undirected
statu equifax 0.3788 undirected
statu insur 0.0414 undirected
statu bureau 0.8681 undirected
statu sourc 0.0506 undirected
statu militari 0.0102 undirected
statu internet 0.0159 undirected
statu credit 0.4653 undirected
statu employ 0.6368 undirected
statu student 0.0070 undirected
stop owner 0.0186 undirected
stop signatur 0.0832 undirected
stop wallet 0.2330 undirected
stop loan 0.0076 undirected
stop w2 0.0155 undirected
stop school 0.0183 undirected
stop attach 0.0066 undirected
stop mail 0.1681 undirected
stop male 0.1460 undirected
stop address 0.0669 undirected
stop postal 0.1030 undirected
stop facil 0.1472 undirected
stop employe 0.0588 undirected
stop price 0.0491 undirected
stop establish 0.1793 undirected
stop code 0.0561 undirected
stop bill 0.0640 undirected
stop photo 0.0173 undirected
stop assist 0.1694 undirected
stop publish 0.0723 undirected
stop assign 0.2347 undirected
stop ipad 0.0365 undirected
stop street 0.0382 undirected
stop ticket 0.3502 undirected
stop date 0.0267 undirected
stop vehicl 0.0560 undirected
stop identifi 0.2289 undirected
stop measur 0.1535 undirected
stop health 0.0142 undirected
stop compromis 0.1638 undirected
stop visa 0.0217 undirected
stop femal 0.1134 undirected
stop debit 0.0175 undirected
stop medic 0.0227 undirected
stop digit 0.1570 undirected
stop set 0.0022 undirected
stop design 0.0009 undirected
stop ssn 0.2344 undirected
stop tax 0.0068 undirected
stop pai 0.1028 undirected
stop proof 0.0029 undirected
stop children 0.0117 undirected
stop secur 0.1277 undirected
stop locat 0.1096 undirected
stop ship 0.1435 undirected
stop shop 0.1187 undirected
stop occup 0.0493 undirected
stop rank 0.0170 undirected
stop websit 0.0668 undirected
stop email 0.0518 undirected
stop sale 0.0634 undirected
stop administr 0.0807 undirected
stop uniqu 0.0602 undirected
stop bank 0.0145 undirected
stop person 0.1911 undirected
stop ident 0.0551 undirected
stop student 0.0087 undirected
store speed 0.3030 undirected
store secur 0.0074 undirected
store account 0.1198 undirected
store locat 0.1288 undirected
store devic 0.7290 undirected
store ship 0.0902 undirected
store shop 0.3106 undirected
store email 0.0021 undirected
store photograph 0.1374 undirected
store administr 0.0746 undirected
store android 0.7635 undirected
store equifax 0.0116 undirected
store bank 0.0681 undirected
store person 0.2429 undirected
store comput 0.4921 undirected
store credit 0.0198 undirected
street ticket 0.0180 undirected
street degre 0.0046 undirected
street date 0.0046 undirected
street login 0.0221 undirected
street vehicl 0.4647 undirected
street countri 0.0098 undirected
street connect 0.0369 undirected
street identifi 0.0220 undirected
street health 0.0251 undirected
street express 0.0528 undirected
street visa 0.0158 undirected
street femal 0.2258 undirected
street medic 0.1637 undirected
street set 0.1030 undirected
street applic 0.0426 undirected
street seri 0.0254 undirected
street ssn 0.1503 undirected
street sign 0.2612 undirected
street pai 0.0652 undirected
street corpor 0.0010 undirected
street locat 0.1002 undirected
street ship 0.0070 undirected
street shop 0.1145 undirected
street rank 0.1208 undirected
street websit 0.0193 undirected
street email 0.1637 undirected
street photograph 0.0143 undirected
street sale 0.0255 undirected
street registr 0.1560 undirected
street insur 0.0321 undirected
street militari 0.0027 undirected
student password 0.0149 undirected
system certif 0.0011 undirected
system design 0.1103 undirected
system seri 0.0280 undirected
system user 0.0187 undirected
system store 0.0963 undirected
system speed 0.3574 undirected
system devic 0.0122 undirected
system rank 0.0084 undirected
system websit 0.0344 undirected
system samsung 0.0093 undirected
system administr 0.2019 undirected
system servic 0.0023 undirected
system uniqu 0.4167 undirected
system android 0.0202 undirected
system institut 0.0079 undirected
system twitter 0.0420 undirected
system comput 0.0031 undirected
system ident 0.0763 undirected
system password 0.0491 undirected
tablet laptop 0.4286 undirected
tablet transport 0.0638 undirected
tablet ey 0.0361 undirected
tablet ag 0.3427 undirected
tablet memori 0.3941 undirected
tablet school 0.4220 undirected
tablet appl 0.2410 undirected
tablet ebai 0.1281 undirected
tablet adult 0.0663 undirected
tablet middl 0.0247 undirected
tablet web 0.0030 undirected
tablet onlin 0.3209 undirected
tablet wii 0.4018 undirected
tablet facil 0.1735 undirected
tablet employe 0.1894 undirected
tablet price 0.0187 undirected
tablet balanc 0.1165 undirected
tablet public 0.0428 undirected
tablet photo 0.0514 undirected
tablet qualifi 0.1393 undirected
tablet vendor 0.3239 undirected
tablet phone 0.4369 undirected
tablet ipad 0.2667 undirected
tablet flag 0.5212 undirected
tablet connect 0.2596 undirected
tablet health 0.3025 undirected
tablet express 0.2872 undirected
tablet amazon 0.1114 undirected
tablet media 0.5768 undirected
tablet medic 0.3261 undirected
tablet digit 0.6906 undirected
tablet histori 0.3177 undirected
tablet set 0.2677 undirected
tablet applic 0.0135 undirected
tablet design 0.2403 undirected
tablet level 0.1258 undirected
tablet mother 0.1656 undirected
tablet seri 0.1376 undirected
tablet site 0.1555 undirected
tablet children 0.5967 undirected
tablet user 0.0699 undirected
tablet store 0.4442 undirected
tablet speed 0.0480 undirected
tablet locat 0.0771 undirected
tablet devic 0.5022 undirected
tablet ship 0.0543 undirected
tablet shop 0.3184 undirected
tablet parent 0.4993 undirected
tablet sale 0.0432 undirected
tablet network 0.2338 undirected
tablet android 0.4702 undirected
tablet person 0.1004 undirected
tablet comput 0.3539 undirected
tablet internet 0.0563 undirected
tablet student 0.0955 undirected
tablet password 0.0237 undirected
tax sign 0.1592 undirected
tax depend 0.1761 undirected
tax pai 0.4390 undirected
tax busi 0.0544 undirected
tax speed 0.2088 undirected
tax medicar 0.2003 undirected
tax email 0.0177 undirected
tax refund 0.4433 undirected
tax sale 0.6661 undirected
tax administr 0.0498 undirected
tax institut 0.2784 undirected
tax insur 0.0044 undirected
tax militari 0.3903 undirected
tax ident 0.0422 undirected
tax employ 0.0752 undirected
telephon balanc 0.0210 undirected
telephon establish 0.0211 undirected
telephon public 0.0316 undirected
telephon publish 0.0175 undirected
telephon assign 0.0184 undirected
telephon transact 0.0641 undirected
telephon attornei 0.1532 undirected
telephon flag 0.0327 undirected
telephon health 0.0114 undirected
telephon digit 0.0108 undirected
telephon set 0.0268 undirected
telephon certif 0.0362 undirected
telephon score 0.0933 undirected
telephon agenc 0.1537 undirected
telephon applic 0.0012 undirected
telephon level 0.0043 undirected
telephon colleg 0.0858 undirected
telephon ssn 0.1726 undirected
telephon sign 0.0530 undirected
telephon busi 0.1511 undirected
telephon account 0.0191 undirected
telephon locat 0.0131 undirected
telephon ship 0.1623 undirected
telephon shop 0.0801 undirected
telephon rank 0.5295 undirected
telephon util 0.6609 undirected
telephon rate 0.0222 undirected
telephon samsung 0.0173 undirected
telephon refund 0.0824 undirected
telephon sale 0.0366 undirected
telephon administr 0.0104 undirected
telephon servic 0.0319 undirected
telephon uniqu 0.0005 undirected
telephon institut 0.1035 undirected
telephon mortgag 0.0117 undirected
telephon equifax 0.0091 undirected
telephon bureau 0.1112 undirected
telephon sourc 0.0393 undirected
telephon person 0.0192 undirected
telephon militari 0.0033 undirected
telephon internet 0.0679 undirected
telephon ident 0.0166 undirected
telephon credit 0.0362 undirected
telephon employ 0.0046 undirected
term address 0.0353 undirected
term web 0.0241 undirected
term doctor 0.0530 undirected
term postal 0.0734 undirected
term onlin 0.0793 undirected
term telephon 0.1516 undirected
term establish 0.0071 undirected
term profil 0.0861 undirected
term public 0.0711 undirected
term photo 0.0129 undirected
term qualifi 0.0563 undirected
term publish 0.1335 undirected
term linkedin 0.0774 undirected
term assign 0.1525 undirected
term transact 0.0149 undirected
term attornei 0.3231 undirected
term flag 0.1534 undirected
term login 0.0376 undirected
term vehicl 0.0439 undirected
term countri 0.2129 undirected
term measur 0.1122 undirected
term express 0.3089 undirected
term femal 0.0249 undirected
term media 0.0204 undirected
term histori 0.0801 undirected
term certif 0.0517 undirected
term level 0.2373 undirected
term mother 0.0566 undirected
term seri 0.0000 undirected
term tax 0.1031 undirected
term sign 0.1807 undirected
term pai 0.0910 undirected
term corpor 0.0613 undirected
term user 0.0264 undirected
term speed 0.0117 undirected
term account 0.0714 undirected
term ship 0.3195 undirected
term rank 0.0811 undirected
term util 0.2855 undirected
term rate 0.4515 undirected
term samsung 0.1084 undirected
term refund 0.0300 undirected
term sale 0.0546 undirected
term administr 0.0082 undirected
term registr 0.1805 undirected
term network 0.0058 undirected
term android 0.0129 undirected
term institut 0.0325 undirected
term insur 0.0527 undirected
term twitter 0.0054 undirected
term militari 0.0540 undirected
term internet 0.1234 undirected
ticket attornei 0.0388 undirected
ticket date 0.1555 undirected
ticket vehicl 0.0203 undirected
ticket countri 0.0291 undirected
ticket identifi 0.0811 undirected
ticket measur 0.0884 undirected
ticket femal 0.0065 undirected
ticket debit 0.0002 undirected
ticket birth 0.0204 undirected
ticket histori 0.0086 undirected
ticket colleg 0.0972 undirected
ticket seri 0.0400 undirected
ticket name 0.0206 undirected
ticket pai 0.0635 undirected
ticket account 0.0604 undirected
ticket devic 0.0239 undirected
ticket occup 0.1723 undirected
ticket rank 0.0616 undirected
ticket social 0.0052 undirected
ticket photograph 0.0077 undirected
ticket sale 0.0039 undirected
ticket uniqu 0.0158 undirected
ticket person 0.0475 undirected
ticket ident 0.0061 undirected
ticket student 0.0153 undirected
transact flag 0.0402 undirected
transact connect 0.0233 undirected
transact identifi 0.3135 undirected
transact visa 0.3449 undirected
transact debit 0.3606 undirected
transact ssn 0.0847 undirected
transact tax 0.1411 undirected
transact name 0.1540 undirected
transact depend 0.0354 undirected
transact busi 0.1624 undirected
transact store 0.0663 undirected
transact account 0.5629 undirected
transact devic 0.0555 undirected
transact refund 0.6077 undirected
transact institut 0.6593 undirected
transact equifax 0.0117 undirected
transact bank 0.2340 undirected
transact sourc 0.0634 undirected
transact credit 0.0660 undirected
transact employ 0.0014 undirected
transport licens 0.0422 undirected
transport ey 0.0480 undirected
transport wallet 0.2165 undirected
transport color 0.0080 undirected
transport purchas 0.0074 undirected
transport id 0.0650 undirected
transport st 0.4996 undirected
transport oper 0.0497 undirected
transport attach 0.0341 undirected
transport term 0.0107 undirected
transport secret 0.0074 undirected
transport displai 0.0247 undirected
transport mail 0.0411 undirected
transport residenti 0.0208 undirected
transport male 0.1112 undirected
transport address 0.1147 undirected
transport wii 0.0262 undirected
transport facil 0.0374 undirected
transport employe 0.1538 undirected
transport price 0.1052 undirected
transport prescript 0.0300 undirected
transport balanc 0.1921 undirected
transport public 0.0652 undirected
transport publish 0.0554 undirected
transport linkedin 0.0243 undirected
transport street 0.1518 undirected
transport attornei 0.0241 undirected
transport degre 0.0088 undirected
transport flag 0.0412 undirected
transport vehicl 0.2207 undirected
transport visa 0.0412 undirected
transport femal 0.1018 undirected
transport medic 0.0181 undirected
transport digit 0.0423 undirected
transport set 0.0332 undirected
transport level 0.0843 undirected
transport mother 0.0027 undirected
transport seri 0.3036 undirected
transport tax 0.2848 undirected
transport sign 0.1056 undirected
transport pai 0.2752 undirected
transport busi 0.0026 undirected
transport corpor 0.0254 undirected
transport devic 0.0072 undirected
transport rate 0.0095 undirected
transport email 0.0452 undirected
transport samsung 0.0220 undirected
transport refund 0.0021 undirected
transport sale 0.4144 undirected
transport registr 0.0975 undirected
transport uniqu 0.0052 undirected
transport insur 0.0729 undirected
transport twitter 0.0298 undirected
transport ident 0.0230 undirected
transunion mail 0.0798 undirected
transunion adult 0.2356 undirected
transunion statu 0.3788 undirected
transunion number 0.1236 undirected
transunion doctor 0.1372 undirected
transunion telephon 0.0091 undirected
transunion balanc 0.2662 undirected
transunion code 0.0125 undirected
transunion bill 0.1164 undirected
transunion transact 0.0117 undirected
transunion ipad 0.2858 undirected
transunion date 0.0183 undirected
transunion countri 0.0637 undirected
transunion express 0.0440 undirected
transunion visa 0.1143 undirected
transunion histori 0.0512 undirected
transunion passport 0.1276 undirected
transunion score 0.5146 undirected
transunion agenc 0.3916 undirected
transunion applic 0.0140 undirected
transunion design 0.1981 undirected
transunion name 0.0631 undirected
transunion depend 0.2748 undirected
transunion children 0.0188 undirected
transunion store 0.0116 undirected
transunion secur 0.0677 undirected
transunion account 0.0786 undirected
transunion ship 0.0164 undirected
transunion social 0.0051 undirected
transunion parent 0.0054 undirected
transunion servic 0.0168 undirected
transunion bank 0.0288 undirected
transunion bureau 0.5779 undirected
transunion sourc 0.5708 undirected
transunion person 0.0897 undirected
transunion comput 0.1407 undirected
transunion ident 0.1223 undirected
transunion credit 0.7955 undirected
transunion employ 0.3638 undirected
travel ag 0.0272 undirected
travel memori 0.0475 undirected
travel purchas 0.0161 undirected
travel oper 0.0676 undirected
travel attach 0.0097 undirected
travel ebai 0.7707 undirected
travel postal 0.0256 undirected
travel onlin 0.0959 undirected
travel wii 0.0598 undirected
travel prescript 0.1107 undirected
travel telephon 0.0273 undirected
travel code 0.0156 undirected
travel transact 0.0065 undirected
travel date 0.0053 undirected
travel countri 0.0885 undirected
travel health 0.0304 undirected
travel compromis 0.0691 undirected
travel system 0.0036 undirected
travel visa 0.3902 undirected
travel debit 0.0404 undirected
travel group 0.0015 undirected
travel passport 0.0816 undirected
travel sign 0.1631 undirected
travel pai 0.0726 undirected
travel busi 0.0223 undirected
travel store 0.0195 undirected
travel speed 0.0159 undirected
travel locat 0.1210 undirected
travel devic 0.0478 undirected
travel ship 0.0717 undirected
travel administr 0.0160 undirected
travel uniqu 0.0048 undirected
travel android 0.0421 undirected
travel mortgag 0.6301 undirected
travel bureau 0.0610 undirected
twitter person 0.0324 undirected
twitter comput 0.1201 undirected
twitter militari 0.0033 undirected
twitter internet 0.0501 undirected
twitter ident 0.0686 undirected
twitter password 0.9613 undirected
type owner 0.0562 undirected
type american 0.0873 undirected
type laptop 0.0192 undirected
type travel 0.0001 undirected
type ey 0.0099 undirected
type memori 0.0292 undirected
type board 0.1016 undirected
type purchas 0.0074 undirected
type id 0.0823 undirected
type loan 0.1234 undirected
type oper 0.0765 undirected
type displai 0.0167 undirected
type statu 0.1512 undirected
type wii 0.0430 undirected
type employe 0.1829 undirected
type balanc 0.1324 undirected
type establish 0.0882 undirected
type code 0.0010 undirected
type bill 0.0464 undirected
type qualifi 0.0647 undirected
type vendor 0.1144 undirected
type assist 0.1868 undirected
type linkedin 0.1760 undirected
type transact 0.0045 undirected
type phone 0.0058 undirected
type date 0.0106 undirected
type countri 0.1896 undirected
type connect 0.0524 undirected
type identifi 0.0615 undirected
type health 0.0111 undirected
type system 0.5498 undirected
type visa 0.3558 undirected
type debit 0.4118 undirected
type birth 0.0287 undirected
type medic 0.0341 undirected
type score 0.0798 undirected
type design 0.0279 undirected
type mother 0.0156 undirected
type seri 0.0223 undirected
type tax 0.0685 undirected
type depend 0.1940 undirected
type pai 0.0707 undirected
type busi 0.1798 undirected
type store 0.0771 undirected
type speed 0.1243 undirected
type secur 0.0308 undirected
type devic 0.0339 undirected
type medicar 0.0878 undirected
type rank 0.0409 undirected
type util 0.0739 undirected
type rate 0.0764 undirected
type sale 0.0670 undirected
type administr 0.0414 undirected
type uniqu 0.1408 undirected
type android 0.0048 undirected
type insur 0.1316 undirected
type bureau 0.1233 undirected
type militari 0.2026 undirected
type ident 0.1316 undirected
type credit 0.0062 undirected
type employ 0.2748 undirected
uniqu bank 0.0919 undirected
uniqu twitter 0.8035 undirected
uniqu comput 0.1033 undirected
uniqu ident 0.0540 undirected
uniqu password 0.8169 undirected
user store 0.0211 undirected
user account 0.2200 undirected
user locat 0.0181 undirected
user devic 0.0972 undirected
user ship 0.0915 undirected
user rank 0.1985 undirected
user social 0.0839 undirected
user websit 0.5182 undirected
user email 0.2302 undirected
user samsung 0.1961 undirected
user photograph 0.4330 undirected
user parent 0.0212 undirected
user network 0.1909 undirected
user uniqu 0.4734 undirected
user android 0.1301 undirected
user twitter 0.5588 undirected
user person 0.1727 undirected
user comput 0.1558 undirected
user internet 0.3375 undirected
user student 0.0200 undirected
user password 0.5333 undirected
util rate 0.4133 undirected
util photograph 0.0006 undirected
util sale 0.0325 undirected
util administr 0.1169 undirected
util registr 0.1379 undirected
util servic 0.0608 undirected
util insur 0.0184 undirected
util bureau 0.0387 undirected
util sourc 0.0161 undirected
util militari 0.0170 undirected
util internet 0.0174 undirected
util ident 0.1008 undirected
util credit 0.0183 undirected
util employ 0.0574 undirected
vehicl countri 0.1081 undirected
vehicl connect 0.0529 undirected
vehicl identifi 0.0349 undirected
vehicl express 0.0261 undirected
vehicl visa 0.0350 undirected
vehicl femal 0.2438 undirected
vehicl debit 0.0262 undirected
vehicl medic 0.0172 undirected
vehicl group 0.0040 undirected
vehicl certif 0.0042 undirected
vehicl level 0.2552 undirected
vehicl seri 0.1993 undirected
vehicl sign 0.0414 undirected
vehicl store 0.1254 undirected
vehicl speed 0.1918 undirected
vehicl locat 0.1647 undirected
vehicl shop 0.0157 undirected
vehicl util 0.0980 undirected
vehicl websit 0.0178 undirected
vehicl email 0.2270 undirected
vehicl photograph 0.2012 undirected
vehicl administr 0.3452 undirected
vehicl registr 0.0865 undirected
vehicl ident 0.0183 undirected
vendor linkedin 0.0806 undirected
vendor flag 0.2654 undirected
vendor health 0.8609 undirected
vendor amazon 0.0048 undirected
vendor system 0.0028 undirected
vendor femal 0.0257 undirected
vendor medic 0.9626 undirected
vendor secur 0.0734 undirected
vendor devic 0.0104 undirected
vendor util 0.0180 undirected
vendor rate 0.0265 undirected
vendor photograph 0.0039 undirected
vendor registr 0.0255 undirected
vendor network 0.1966 undirected
vendor servic 0.0038 undirected
vendor institut 0.0055 undirected
vendor insur 0.1356 undirected
vendor twitter 0.0185 undirected
vendor person 0.2443 undirected
vendor comput 0.0432 undirected
vendor employ 0.1546 undirected
visa femal 0.0143 undirected
visa debit 0.7726 undirected
visa set 0.1442 undirected
visa passport 0.0031 undirected
visa score 0.1256 undirected
visa seri 0.0663 undirected
visa sign 0.0519 undirected
visa depend 0.1967 undirected
visa pai 0.1331 undirected
visa busi 0.0391 undirected
visa store 0.0184 undirected
visa account 0.0623 undirected
visa locat 0.0103 undirected
visa ship 0.0080 undirected
visa occup 0.0025 undirected
visa mortgag 0.2172 undirected
visa equifax 0.1143 undirected
visa bank 0.0946 undirected
visa bureau 0.2373 undirected
visa sourc 0.0531 undirected
visa credit 0.1322 undirected
visa employ 0.1039 undirected
w2 attach 0.0115 undirected
w2 term 0.0890 undirected
w2 displai 0.0071 undirected
w2 mail 0.1415 undirected
w2 number 0.1139 undirected
w2 postal 0.0296 undirected
w2 balanc 0.0136 undirected
w2 code 0.0091 undirected
w2 photo 0.0126 undirected
w2 publish 0.0089 undirected
w2 assign 0.0462 undirected
w2 attornei 0.2746 undirected
w2 flag 0.0224 undirected
w2 countri 0.0199 undirected
w2 measur 0.0001 undirected
w2 compromis 0.0545 undirected
w2 group 0.0225 undirected
w2 agenc 0.0094 undirected
w2 level 0.0225 undirected
w2 seri 0.0020 undirected
w2 ssn 0.2122 undirected
w2 tax 0.1424 undirected
w2 sign 0.2042 undirected
w2 site 0.0269 undirected
w2 busi 0.1976 undirected
w2 speed 0.1178 undirected
w2 secur 0.1648 undirected
w2 medicar 0.1113 undirected
w2 social 0.1426 undirected
w2 util 0.2401 undirected
w2 refund 0.0568 undirected
w2 administr 0.0416 undirected
w2 institut 0.0232 undirected
w2 militari 0.0358 undirected
w2 ident 0.0562 undirected
w2 employ 0.0168 undirected
wallet board 0.1688 undirected
wallet purchas 0.0274 undirected
wallet w2 0.0080 undirected
wallet st 0.1174 undirected
wallet attach 0.0472 undirected
wallet transunion 0.0128 undirected
wallet displai 0.0220 undirected
wallet mail 0.6423 undirected
wallet male 0.0283 undirected
wallet middl 0.0538 undirected
wallet address 0.1567 undirected
wallet statu 0.2013 undirected
wallet number 0.1985 undirected
wallet wii 0.0147 undirected
wallet telephon 0.2509 undirected
wallet balanc 0.0110 undirected
wallet establish 0.0514 undirected
wallet bill 0.1501 undirected
wallet publish 0.0434 undirected
wallet transact 0.0391 undirected
wallet phone 0.0419 undirected
wallet street 0.0081 undirected
wallet date 0.0866 undirected
wallet vehicl 0.1738 undirected
wallet identifi 0.1496 undirected
wallet measur 0.0169 undirected
wallet compromis 0.0741 undirected
wallet visa 0.0290 undirected
wallet femal 0.0139 undirected
wallet birth 0.0474 undirected
wallet digit 0.1855 undirected
wallet histori 0.0300 undirected
wallet certif 0.0210 undirected
wallet passport 0.0454 undirected
wallet mother 0.0590 undirected
wallet ssn 0.4307 undirected
wallet name 0.1042 undirected
wallet pai 0.0685 undirected
wallet busi 0.0399 undirected
wallet store 0.0648 undirected
wallet secur 0.3186 undirected
wallet account 0.0147 undirected
wallet locat 0.2765 undirected
wallet ship 0.1873 undirected
wallet shop 0.2259 undirected
wallet occup 0.0232 undirected
wallet rank 0.0611 undirected
wallet social 0.1945 undirected
wallet util 0.0621 undirected
wallet websit 0.0182 undirected
wallet email 0.1604 undirected
wallet registr 0.0782 undirected
wallet uniqu 0.1379 undirected
wallet equifax 0.0128 undirected
wallet bank 0.0236 undirected
wallet bureau 0.0218 undirected
wallet sourc 0.1167 undirected
wallet person 0.2616 undirected
wallet ident 0.0273 undirected
wallet credit 0.0620 undirected
wallet password 0.0024 undirected
web onlin 0.0263 undirected
web profil 0.1084 undirected
web code 0.0485 undirected
web qualifi 0.1095 undirected
web vendor 0.0592 undirected
web linkedin 0.2231 undirected
web assign 0.0296 undirected
web transact 0.0009 undirected
web phone 0.0178 undirected
web ipad 0.0349 undirected
web flag 0.0453 undirected
web date 0.0001 undirected
web login 0.4264 undirected
web health 0.0420 undirected
web compromis 0.3388 undirected
web express 0.0467 undirected
web amazon 0.2590 undirected
web system 0.0196 undirected
web media 0.1152 undirected
web medic 0.0592 undirected
web group 0.1904 undirected
web certif 0.0302 undirected
web passport 0.0178 undirected
web design 0.1189 undirected
web mother 0.0032 undirected
web tax 0.1046 undirected
web name 0.0534 undirected
web site 0.0005 undirected
web user 0.4105 undirected
web store 0.0770 undirected
web secur 0.0397 undirected
web account 0.1983 undirected
web devic 0.0147 undirected
web rank 0.1763 undirected
web social 0.2657 undirected
web websit 0.6168 undirected
web email 0.6072 undirected
web samsung 0.1267 undirected
web photograph 0.0431 undirected
web network 0.1022 undirected
web uniqu 0.3994 undirected
web android 0.0379 undirected
web twitter 0.4847 undirected
web person 0.1366 undirected
web comput 0.3383 undirected
web internet 0.1598 undirected
web ident 0.0092 undirected
web password 0.4884 undirected
websit email 0.7175 undirected
websit uniqu 0.7934 undirected
websit bank 0.1047 undirected
websit twitter 0.9254 undirected
websit person 0.0510 undirected
websit comput 0.1465 undirected
websit internet 0.0160 undirected
websit ident 0.0159 undirected
websit password 0.9119 undirected
wii bill 0.0172 undirected
wii linkedin 0.0023 undirected
wii phone 0.0300 undirected
wii ipad 0.0782 undirected
wii street 0.0081 undirected
wii ticket 0.0014 undirected
wii vehicl 0.0106 undirected
wii countri 0.0574 undirected
wii system 0.0200 undirected
wii femal 0.0015 undirected
wii digit 0.0682 undirected
wii set 0.4172 undirected
wii ssn 0.0036 undirected
wii user 0.0544 undirected
wii store 0.7771 undirected
wii speed 0.3350 undirected
wii devic 0.8747 undirected
wii shop 0.0711 undirected
wii occup 0.0005 undirected
wii sale 0.0084 undirected
wii registr 0.0100 undirected
wii network 0.0226 undirected
wii android 0.9209 undirected
wii twitter 0.0095 undirected
wii person 0.2409 undirected
wii comput 0.2418 undirected
