"source" "target" "weight" "type"
"term" "utility" 0.2855 "undirected"
"term" "rating" 0.4515 "undirected"
"term" "samsung" 0.1084 "undirected"
"term" "refund" 0.0300 "undirected"
"term" "sales" 0.0546 "undirected"
"term" "administrator" 0.0082 "undirected"
"term" "registration" 0.1805 "undirected"
"term" "network" 0.0058 "undirected"
"term" "android" 0.0129 "undirected"
"term" "institution" 0.0325 "undirected"
"term" "insurer" 0.0527 "undirected"
"term" "twitter" 0.0054 "undirected"
"term" "military" 0.0540 "undirected"
"term" "internet" 0.1234 "undirected"
"ticket" "attorney" 0.0388 "undirected"
"ticket" "date" 0.1555 "undirected"
"ticket" "vehicle" 0.0203 "undirected"
"ticket" "country" 0.0291 "undirected"
"ticket" "identifier" 0.0811 "undirected"
"ticket" "measurements" 0.0884 "undirected"
"ticket" "female" 0.0065 "undirected"
"ticket" "debit" 0.0002 "undirected"
"ticket" "birth" 0.0204 "undirected"
"ticket" "history" 0.0086 "undirected"
"ticket" "college" 0.0972 "undirected"
"ticket" "series" 0.0400 "undirected"
"ticket" "name" 0.0206 "undirected"
"ticket" "pay" 0.0635 "undirected"
"ticket" "accounts" 0.0604 "undirected"
"ticket" "device" 0.0239 "undirected"
"ticket" "occupations" 0.1723 "undirected"
"ticket" "rank" 0.0616 "undirected"
"ticket" "social" 0.0052 "undirected"
"ticket" "photograph" 0.0077 "undirected"
"ticket" "sales" 0.0039 "undirected"
"ticket" "unique" 0.0158 "undirected"
"ticket" "personal" 0.0475 "undirected"
"ticket" "identity" 0.0061 "undirected"
"ticket" "student" 0.0153 "undirected"
"transactions" "flag" 0.0402 "undirected"
"transactions" "connection" 0.0233 "undirected"
"transactions" "identifier" 0.3135 "undirected"
"transactions" "visa" 0.3449 "undirected"
"transactions" "debit" 0.3606 "undirected"
"transactions" "ssn" 0.0847 "undirected"
"transactions" "tax" 0.1411 "undirected"
"transactions" "name" 0.1540 "undirected"
"transactions" "dependants" 0.0354 "undirected"
"transactions" "business" 0.1624 "undirected"
"transactions" "store" 0.0663 "undirected"
"transactions" "accounts" 0.5629 "undirected"
"transactions" "device" 0.0555 "undirected"
"transactions" "refund" 0.6077 "undirected"
"transactions" "institution" 0.6593 "undirected"
"transactions" "equifax" 0.0117 "undirected"
"transactions" "banking" 0.2340 "undirected"
"transactions" "source" 0.0634 "undirected"
"transactions" "credit" 0.0660 "undirected"
"transactions" "employer" 0.0014 "undirected"
"transportation" "license" 0.0422 "undirected"
"transportation" "eye" 0.0480 "undirected"
"transportation" "wallet" 0.2165 "undirected"
"transportation" "color" 0.0080 "undirected"
"transportation" "purchasing" 0.0074 "undirected"
"transportation" "id" 0.0650 "undirected"
"transportation" "st" 0.4996 "undirected"
"transportation" "operating" 0.0497 "undirected"
"transportation" "attached" 0.0341 "undirected"
"transportation" "term" 0.0107 "undirected"
"transportation" "secret" 0.0074 "undirected"
"transportation" "display" 0.0247 "undirected"
"transportation" "mail" 0.0411 "undirected"
"transportation" "residential" 0.0208 "undirected"
"transportation" "male" 0.1112 "undirected"
"transportation" "address" 0.1147 "undirected"
"transportation" "wii" 0.0262 "undirected"
"transportation" "facility" 0.0374 "undirected"
"transportation" "employee" 0.1538 "undirected"
"transportation" "price" 0.1052 "undirected"
"transportation" "prescription" 0.0300 "undirected"
"transportation" "balance" 0.1921 "undirected"
"transportation" "public" 0.0652 "undirected"
"transportation" "publish" 0.0554 "undirected"
"transportation" "linkedin" 0.0243 "undirected"
"transportation" "street" 0.1518 "undirected"
"transportation" "attorney" 0.0241 "undirected"
"transportation" "degree" 0.0088 "undirected"
"transportation" "flag" 0.0412 "undirected"
"transportation" "vehicle" 0.2207 "undirected"
"transportation" "visa" 0.0412 "undirected"
"transportation" "female" 0.1018 "undirected"
"transportation" "medical" 0.0181 "undirected"
"transportation" "digits" 0.0423 "undirected"
"transportation" "settings" 0.0332 "undirected"
"transportation" "level" 0.0843 "undirected"
"transportation" "mothers" 0.0027 "undirected"
"transportation" "series" 0.3036 "undirected"
"transportation" "tax" 0.2848 "undirected"
"transportation" "sign" 0.1056 "undirected"
"transportation" "pay" 0.2752 "undirected"
"transportation" "business" 0.0026 "undirected"
"transportation" "corporation" 0.0254 "undirected"
"transportation" "device" 0.0072 "undirected"
"transportation" "rating" 0.0095 "undirected"
"transportation" "email" 0.0452 "undirected"
"transportation" "samsung" 0.0220 "undirected"
"transportation" "refund" 0.0021 "undirected"
"transportation" "sales" 0.4144 "undirected"
"transportation" "registration" 0.0975 "undirected"
"transportation" "unique" 0.0052 "undirected"
"transportation" "insurer" 0.0729 "undirected"
"transportation" "twitter" 0.0298 "undirected"
"transportation" "identity" 0.0230 "undirected"
"transunion" "mail" 0.0798 "undirected"
"transunion" "adult" 0.2356 "undirected"
"transunion" "status" 0.3788 "undirected"
"transunion" "number" 0.1236 "undirected"
"transunion" "doctors" 0.1372 "undirected"
"transunion" "telephone" 0.0091 "undirected"
"transunion" "balance" 0.2662 "undirected"
"transunion" "code" 0.0125 "undirected"
"transunion" "bill" 0.1164 "undirected"
"transunion" "transactions" 0.0117 "undirected"
"transunion" "ipad" 0.2858 "undirected"
"transunion" "date" 0.0183 "undirected"
"transunion" "country" 0.0637 "undirected"
"transunion" "express" 0.0440 "undirected"
"transunion" "visa" 0.1143 "undirected"
"transunion" "history" 0.0512 "undirected"
"transunion" "passport" 0.1276 "undirected"
"transunion" "score" 0.5146 "undirected"
"transunion" "agency" 0.3916 "undirected"
"transunion" "application" 0.0140 "undirected"
"transunion" "design" 0.1981 "undirected"
"transunion" "name" 0.0631 "undirected"
"transunion" "dependants" 0.2748 "undirected"
"transunion" "children" 0.0188 "undirected"
"transunion" "store" 0.0116 "undirected"
"transunion" "secure" 0.0677 "undirected"
"transunion" "accounts" 0.0786 "undirected"
"transunion" "ship" 0.0164 "undirected"
"transunion" "social" 0.0051 "undirected"
"transunion" "parents" 0.0054 "undirected"
"transunion" "service" 0.0168 "undirected"
"transunion" "banking" 0.0288 "undirected"
"transunion" "bureau" 0.5779 "undirected"
"transunion" "source" 0.5708 "undirected"
"transunion" "personal" 0.0897 "undirected"
"transunion" "computers" 0.1407 "undirected"
"transunion" "identity" 0.1223 "undirected"
"transunion" "credit" 0.7955 "undirected"
"transunion" "employer" 0.3638 "undirected"
"travel" "age" 0.0272 "undirected"
"travel" "memory" 0.0475 "undirected"
"travel" "purchasing" 0.0161 "undirected"
"travel" "operating" 0.0676 "undirected"
"travel" "attached" 0.0097 "undirected"
"travel" "ebay" 0.7707 "undirected"
"travel" "postal" 0.0256 "undirected"
"travel" "online" 0.0959 "undirected"
"travel" "wii" 0.0598 "undirected"
"travel" "prescription" 0.1107 "undirected"
"travel" "telephone" 0.0273 "undirected"
"travel" "code" 0.0156 "undirected"
"travel" "transactions" 0.0065 "undirected"
"travel" "date" 0.0053 "undirected"
"travel" "country" 0.0885 "undirected"
"travel" "health" 0.0304 "undirected"
"travel" "compromised" 0.0691 "undirected"
"travel" "system" 0.0036 "undirected"
"travel" "visa" 0.3902 "undirected"
"travel" "debit" 0.0404 "undirected"
"travel" "group" 0.0015 "undirected"
"travel" "passport" 0.0816 "undirected"
"travel" "sign" 0.1631 "undirected"
"travel" "pay" 0.0726 "undirected"
"travel" "business" 0.0223 "undirected"
"travel" "store" 0.0195 "undirected"
"travel" "speed" 0.0159 "undirected"
"travel" "locator" 0.1210 "undirected"
"travel" "device" 0.0478 "undirected"
"travel" "ship" 0.0717 "undirected"
"travel" "administrator" 0.0160 "undirected"
"travel" "unique" 0.0048 "undirected"
"travel" "android" 0.0421 "undirected"
"travel" "mortgage" 0.6301 "undirected"
"travel" "bureau" 0.0610 "undirected"
"twitter" "personal" 0.0324 "undirected"
"twitter" "computers" 0.1201 "undirected"
"twitter" "military" 0.0033 "undirected"
"twitter" "internet" 0.0501 "undirected"
"twitter" "identity" 0.0686 "undirected"
"twitter" "passwords" 0.9613 "undirected"
"type" "owner" 0.0562 "undirected"
"type" "american" 0.0873 "undirected"
"type" "laptop" 0.0192 "undirected"
"type" "travel" 0.0001 "undirected"
"type" "eye" 0.0099 "undirected"
"type" "memory" 0.0292 "undirected"
"type" "boarding" 0.1016 "undirected"
"type" "purchasing" 0.0074 "undirected"
"type" "id" 0.0823 "undirected"
"type" "loan" 0.1234 "undirected"
"type" "operating" 0.0765 "undirected"
"type" "display" 0.0167 "undirected"
"type" "status" 0.1512 "undirected"
"type" "wii" 0.0430 "undirected"
"type" "employee" 0.1829 "undirected"
"type" "balance" 0.1324 "undirected"
"type" "established" 0.0882 "undirected"
"type" "code" 0.0010 "undirected"
"type" "bill" 0.0464 "undirected"
"type" "qualifier" 0.0647 "undirected"
"type" "vendor" 0.1144 "undirected"
"type" "assistance" 0.1868 "undirected"
"type" "linkedin" 0.1760 "undirected"
"type" "transactions" 0.0045 "undirected"
"type" "phone" 0.0058 "undirected"
"type" "date" 0.0106 "undirected"
"type" "country" 0.1896 "undirected"
"type" "connection" 0.0524 "undirected"
"type" "identifier" 0.0615 "undirected"
"type" "health" 0.0111 "undirected"
"type" "system" 0.5498 "undirected"
"type" "visa" 0.3558 "undirected"
"type" "debit" 0.4118 "undirected"
"type" "birth" 0.0287 "undirected"
"type" "medical" 0.0341 "undirected"
"type" "score" 0.0798 "undirected"
"type" "design" 0.0279 "undirected"
"type" "mothers" 0.0156 "undirected"
"type" "series" 0.0223 "undirected"
"type" "tax" 0.0685 "undirected"
"type" "dependants" 0.1940 "undirected"
"type" "pay" 0.0707 "undirected"
"type" "business" 0.1798 "undirected"
"type" "store" 0.0771 "undirected"
"type" "speed" 0.1243 "undirected"
"type" "secure" 0.0308 "undirected"
"type" "device" 0.0339 "undirected"
"type" "medicare" 0.0878 "undirected"
"type" "rank" 0.0409 "undirected"
"type" "utility" 0.0739 "undirected"
"type" "rating" 0.0764 "undirected"
"type" "sales" 0.0670 "undirected"
"type" "administrator" 0.0414 "undirected"
"type" "unique" 0.1408 "undirected"
"type" "android" 0.0048 "undirected"
"type" "insurer" 0.1316 "undirected"
"type" "bureau" 0.1233 "undirected"
"type" "military" 0.2026 "undirected"
"type" "identity" 0.1316 "undirected"
"type" "credit" 0.0062 "undirected"
"type" "employer" 0.2748 "undirected"
"unique" "banking" 0.0919 "undirected"
"unique" "twitter" 0.8035 "undirected"
"unique" "computers" 0.1033 "undirected"
"unique" "identity" 0.0540 "undirected"
"unique" "passwords" 0.8169 "undirected"
"user" "store" 0.0211 "undirected"
"user" "accounts" 0.2200 "undirected"
"user" "locator" 0.0181 "undirected"
"user" "device" 0.0972 "undirected"
"user" "ship" 0.0915 "undirected"
"user" "rank" 0.1985 "undirected"
"user" "social" 0.0839 "undirected"
"user" "website" 0.5182 "undirected"
"user" "email" 0.2302 "undirected"
"user" "samsung" 0.1961 "undirected"
"user" "photograph" 0.4330 "undirected"
"user" "parents" 0.0212 "undirected"
"user" "network" 0.1909 "undirected"
"user" "unique" 0.4734 "undirected"
"user" "android" 0.1301 "undirected"
"user" "twitter" 0.5588 "undirected"
"user" "personal" 0.1727 "undirected"
"user" "computers" 0.1558 "undirected"
"user" "internet" 0.3375 "undirected"
"user" "student" 0.0200 "undirected"
"user" "passwords" 0.5333 "undirected"
"utility" "rating" 0.4133 "undirected"
"utility" "photograph" 0.0006 "undirected"
"utility" "sales" 0.0325 "undirected"
"utility" "administrator" 0.1169 "undirected"
"utility" "registration" 0.1379 "undirected"
"utility" "service" 0.0608 "undirected"
"utility" "insurer" 0.0184 "undirected"
"utility" "bureau" 0.0387 "undirected"
"utility" "source" 0.0161 "undirected"
"utility" "military" 0.0170 "undirected"
"utility" "internet" 0.0174 "undirected"
"utility" "identity" 0.1008 "undirected"
"utility" "credit" 0.0183 "undirected"
"utility" "employer" 0.0574 "undirected"
"vehicle" "country" 0.1081 "undirected"
"vehicle" "connection" 0.0529 "undirected"
"vehicle" "identifier" 0.0349 "undirected"
"vehicle" "express" 0.0261 "undirected"
"vehicle" "visa" 0.0350 "undirected"
"vehicle" "female" 0.2438 "undirected"
"vehicle" "debit" 0.0262 "undirected"
"vehicle" "medical" 0.0172 "undirected"
"vehicle" "group" 0.0040 "undirected"
"vehicle" "certification" 0.0042 "undirected"
"vehicle" "level" 0.2552 "undirected"
"vehicle" "series" 0.1993 "undirected"
"vehicle" "sign" 0.0414 "undirected"
"vehicle" "store" 0.1254 "undirected"
"vehicle" "speed" 0.1918 "undirected"
"vehicle" "locator" 0.1647 "undirected"
"vehicle" "shopping" 0.0157 "undirected"
"vehicle" "utility" 0.0980 "undirected"
"vehicle" "website" 0.0178 "undirected"
"vehicle" "email" 0.2270 "undirected"
"vehicle" "photograph" 0.2012 "undirected"
"vehicle" "administrator" 0.3452 "undirected"
"vehicle" "registration" 0.0865 "undirected"
"vehicle" "identity" 0.0183 "undirected"
"vendor" "linkedin" 0.0806 "undirected"
"vendor" "flag" 0.2654 "undirected"
"vendor" "health" 0.8609 "undirected"
"vendor" "amazon" 0.0048 "undirected"
"vendor" "system" 0.0028 "undirected"
"vendor" "female" 0.0257 "undirected"
"vendor" "medical" 0.9626 "undirected"
"vendor" "secure" 0.0734 "undirected"
"vendor" "device" 0.0104 "undirected"
"vendor" "utility" 0.0180 "undirected"
"vendor" "rating" 0.0265 "undirected"
"vendor" "photograph" 0.0039 "undirected"
"vendor" "registration" 0.0255 "undirected"
"vendor" "network" 0.1966 "undirected"
"vendor" "service" 0.0038 "undirected"
"vendor" "institution" 0.0055 "undirected"
"vendor" "insurer" 0.1356 "undirected"
"vendor" "twitter" 0.0185 "undirected"
"vendor" "personal" 0.2443 "undirected"
"vendor" "computers" 0.0432 "undirected"
"vendor" "employer" 0.1546 "undirected"
"visa" "female" 0.0143 "undirected"
"visa" "debit" 0.7726 "undirected"
"visa" "settings" 0.1442 "undirected"
"visa" "passport" 0.0031 "undirected"
"visa" "score" 0.1256 "undirected"
"visa" "series" 0.0663 "undirected"
"visa" "sign" 0.0519 "undirected"
"visa" "dependants" 0.1967 "undirected"
"visa" "pay" 0.1331 "undirected"
"visa" "business" 0.0391 "undirected"
"visa" "store" 0.0184 "undirected"
"visa" "accounts" 0.0623 "undirected"
"visa" "locator" 0.0103 "undirected"
"visa" "ship" 0.0080 "undirected"
"visa" "occupations" 0.0025 "undirected"
"visa" "mortgage" 0.2172 "undirected"
"visa" "equifax" 0.1143 "undirected"
"visa" "banking" 0.0946 "undirected"
"visa" "bureau" 0.2373 "undirected"
"visa" "source" 0.0531 "undirected"
"visa" "credit" 0.1322 "undirected"
"visa" "employer" 0.1039 "undirected"
"w2" "attached" 0.0115 "undirected"
"w2" "term" 0.0890 "undirected"
"w2" "display" 0.0071 "undirected"
"w2" "mail" 0.1415 "undirected"
"w2" "number" 0.1139 "undirected"
"w2" "postal" 0.0296 "undirected"
"w2" "balance" 0.0136 "undirected"
"w2" "code" 0.0091 "undirected"
"w2" "photo" 0.0126 "undirected"
"w2" "publish" 0.0089 "undirected"
"w2" "assigned" 0.0462 "undirected"
"w2" "attorney" 0.2746 "undirected"
"w2" "flag" 0.0224 "undirected"
"w2" "country" 0.0199 "undirected"
"w2" "measurements" 0.0001 "undirected"
"w2" "compromised" 0.0545 "undirected"
"w2" "group" 0.0225 "undirected"
"w2" "agency" 0.0094 "undirected"
"w2" "level" 0.0225 "undirected"
"w2" "series" 0.0020 "undirected"
"w2" "ssn" 0.2122 "undirected"
"w2" "tax" 0.1424 "undirected"
"w2" "sign" 0.2042 "undirected"
"w2" "site" 0.0269 "undirected"
"w2" "business" 0.1976 "undirected"
"w2" "speed" 0.1178 "undirected"
"w2" "secure" 0.1648 "undirected"
"w2" "medicare" 0.1113 "undirected"
"w2" "social" 0.1426 "undirected"
"w2" "utility" 0.2401 "undirected"
"w2" "refund" 0.0568 "undirected"
"w2" "administrator" 0.0416 "undirected"
"w2" "institution" 0.0232 "undirected"
"w2" "military" 0.0358 "undirected"
"w2" "identity" 0.0562 "undirected"
"w2" "employer" 0.0168 "undirected"
"wallet" "boarding" 0.1688 "undirected"
"wallet" "purchasing" 0.0274 "undirected"
"wallet" "w2" 0.0080 "undirected"
"wallet" "st" 0.1174 "undirected"
"wallet" "attached" 0.0472 "undirected"
"wallet" "transunion" 0.0128 "undirected"
"wallet" "display" 0.0220 "undirected"
"wallet" "mail" 0.6423 "undirected"
"wallet" "male" 0.0283 "undirected"
"wallet" "middle" 0.0538 "undirected"
"wallet" "address" 0.1567 "undirected"
"wallet" "status" 0.2013 "undirected"
"wallet" "number" 0.1985 "undirected"
"wallet" "wii" 0.0147 "undirected"
"wallet" "telephone" 0.2509 "undirected"
"wallet" "balance" 0.0110 "undirected"
"wallet" "established" 0.0514 "undirected"
"wallet" "bill" 0.1501 "undirected"
"wallet" "publish" 0.0434 "undirected"
"wallet" "transactions" 0.0391 "undirected"
"wallet" "phone" 0.0419 "undirected"
"wallet" "street" 0.0081 "undirected"
"wallet" "date" 0.0866 "undirected"
"wallet" "vehicle" 0.1738 "undirected"
"wallet" "identifier" 0.1496 "undirected"
"wallet" "measurements" 0.0169 "undirected"
"wallet" "compromised" 0.0741 "undirected"
"wallet" "visa" 0.0290 "undirected"
"wallet" "female" 0.0139 "undirected"
"wallet" "birth" 0.0474 "undirected"
"wallet" "digits" 0.1855 "undirected"
"wallet" "history" 0.0300 "undirected"
"wallet" "certification" 0.0210 "undirected"
"wallet" "passport" 0.0454 "undirected"
"wallet" "mothers" 0.0590 "undirected"
"wallet" "ssn" 0.4307 "undirected"
"wallet" "name" 0.1042 "undirected"
"wallet" "pay" 0.0685 "undirected"
"wallet" "business" 0.0399 "undirected"
"wallet" "store" 0.0648 "undirected"
"wallet" "secure" 0.3186 "undirected"
"wallet" "accounts" 0.0147 "undirected"
"wallet" "locator" 0.2765 "undirected"
"wallet" "ship" 0.1873 "undirected"
"wallet" "shopping" 0.2259 "undirected"
"wallet" "occupations" 0.0232 "undirected"
"wallet" "rank" 0.0611 "undirected"
"wallet" "social" 0.1945 "undirected"
"wallet" "utility" 0.0621 "undirected"
"wallet" "website" 0.0182 "undirected"
"wallet" "email" 0.1604 "undirected"
"wallet" "registration" 0.0782 "undirected"
"wallet" "unique" 0.1379 "undirected"
